"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr"
"3793",2012-09-15,"UDP","dawn","UDPCHU812012",17,0,0,72,0,0
"3794",2012-09-15,"UDP","dawn","UDPCHU992012",20,0,0,48,0,0
"3795",2012-09-15,"UDP","dawn","UDPCHU1102012",20,0,0,24,0,0
"3796",2012-09-15,"UDP","dawn","UDPCHU74B2012",10,0,0,96,0,0
"3797",2012-09-15,"UDP","dawn","UDPCHU892012",13,0,0,72,0,0
"3798",2012-09-15,"UDP","dawn","UDPCHL302012",49,0,0,120,0,0
"3799",2012-09-15,"UDP","dawn","UDPCHU1032012",30,0,0,48,0,0
"3800",2012-09-15,"UDP","dawn","UDPCHU792012",14,0,0,96,0,0
"3801",2012-09-15,"UDP","dawn","UDPCHU942012",28,0,0,72,0,0
"3802",2012-09-15,"UDP","dawn","UDPCHU802012",16,0,0,96,0,0
"3803",2012-09-15,"UDP","dawn","UDPCHU882012",19,0,0,72,0,0
"3804",2012-09-15,"UDP","dawn","UDPCHU1002012",15,0,0,48,0,0
"3805",2012-09-15,"UDP","dawn","UDPCHU1042012",43,0,0,48,0,0
"3806",2012-09-15,"UDP","dawn","UDPCHU822012",53,0,0,72,0,0
"3807",2012-09-15,"UDP","dusk","UDPCHU862012",20,0,0,84,0,0
"3808",2012-09-15,"UDP","dusk","UDPCHU952012",13,0,0,60,0,0
"3809",2012-09-15,"UDP","dusk","UDPCHU1012012",12,0,0,60,0,0
"3810",2012-09-15,"UDP","dusk","UDPCHU852012",15,0,0,84,0,0
"3811",2012-09-15,"UDP","dusk","UDPCHU902012",12,0,0,84,0,0
"3812",2012-09-15,"UDP","dusk","UDPCHU922012",30,0,0,84,0,0
"3813",2012-09-15,"UDP","dusk","UDPCHU762012",14,0,0,108,0,0
"3814",2012-09-15,"UDP","dusk","UDPCHU872012",21,0,0,84,0,0
"3815",2012-09-15,"UDP","dusk","UDPCHU1022012",42,0,0,60,0,0
"3816",2012-09-15,"UDP","dusk","UDPCHU712012",20,0,0,108,0,0
"3817",2012-09-15,"UDP","dusk","UDPCHU702012",17,0,0,108,0,0
"3818",2012-09-15,"UDP","dusk","UDPCHU962012",17,0,0,60,0,0
"3819",2012-09-15,"UDP","dusk","UDPCHU752012",19,0,0,108,0,0
"3820",2012-09-15,"UDP","dusk","UDPCHU1062012",15,0,0,36,0,0
"3821",2012-09-15,"UDP","dusk","UDPCHU932012",19,0,0,84,0,0
"3822",2012-09-15,"UDP","dusk","UDPCHU1052012",18,0,0,60,0,0
"3823",2012-09-15,"UDP","dusk","UDPCHU722012",27,0,0,108,0,0
"3824",2012-09-15,"UDP","dusk","UDPCHU972012",12,0,0,60,0,0
"3825",2012-09-15,"UDP","dusk","UDPCHU1162012",23,0,0,12,0,0
"3826",2012-09-15,"UDP","dusk","UDPCHU1032012",30,0,0,60,0,0
"3827",2012-09-15,"UDP","dusk","UDPCHU1072012",25,0,0,36,0,0
"3828",2012-09-15,"UDP","dusk","UDPCHU74B2012",10,0,0,108,0,0
"3829",2012-09-15,"UDP","dusk","UDPCHU1152012",24,0,0,12,0,0
"3830",2012-09-15,"UDP","dusk","UDPCHU74A2012",16,0,0,108,0,0
"3831",2012-09-15,"UDP","dusk","UDPCHU842012",34,0,0,84,0,0
"3832",2012-09-15,"UDP","dusk","UDPCHU792012",14,0,0,108,0,0
"3833",2012-09-15,"UDP","dusk","UDPCHU832012",44,0,0,84,0,0
"3834",2012-09-15,"UDP","dusk","UDPCHU812012",17,0,0,84,0,0
"3835",2012-09-15,"UDP","dusk","UDPCHU992012",20,0,0,60,0,0
"3836",2012-09-15,"UDP","dusk","UDPCHU982012",21,0,0,60,0,0
"3837",2012-09-15,"UDP","dusk","UDPCHU772012",12,0,0,108,0,0
"3838",2012-09-15,"UDP","dusk","UDPCHU1112012",16,0,0,36,0,0
"3839",2012-09-15,"UDP","dusk","UDPCHU1092012",16,0,0,36,0,0
"3840",2012-09-15,"UDP","dusk","UDPCHU802012",16,0,0,108,0,0
"3841",2012-09-15,"UDP","dusk","UDPCHU1002012",15,0,0,60,0,0
"3842",2012-09-15,"UDP","dusk","UDPCHU942012",28,0,0,84,0,0
"3843",2012-09-15,"UDP","dusk","UDPCHU892012",13,0,0,84,0,0
"3844",2012-09-15,"UDP","dusk","UDPCHU822012",53,0,0,84,0,0
"3845",2012-09-15,"UDP","dusk","UDPCHU1102012",20,0,0,36,0,0
"3846",2012-09-15,"UDP","dusk","UDPCHU1042012",43,0,0,60,0,0
"3847",2012-09-15,"UDP","dusk","UDPCHU882012",19,0,0,84,0,0
"3848",2012-09-16,"LDP","dawn","LDPCHL312012",30,53,53,96,68,68
"3849",2012-09-16,"LDP","dawn","LDPCHL332012",18,59,59,72,68,68
"3850",2012-09-16,"LDP","dawn","LDPCHL322012",56,53,53,96,68,68
"3851",2012-09-16,"LDP","dawn","LDPCHL342012",56,68,68,0,68,68
"3852",2012-09-16,"LDP","dusk","LDPCHL312012",30,53,53,108,70,70
"3853",2012-09-16,"LDP","dusk","LDPCHL342012",56,68,68,12,70,70
"3854",2012-09-16,"LDP","dusk","LDPCHL332012",18,59,59,84,70,70
"3855",2012-09-16,"LDP","dusk","LDPCHL322012",56,53,53,108,70,70
"3856",2012-09-16,"UDP","dawn","UDPCHU922012",30,0,0,96,0,0
"3857",2012-09-16,"UDP","dawn","UDPCHU722012",27,0,0,120,0,0
"3858",2012-09-16,"UDP","dawn","UDPCHU1182012",18,0,0,0,0,0
"3859",2012-09-16,"UDP","dawn","UDPCHU1012012",12,0,0,72,0,0
"3860",2012-09-16,"UDP","dawn","UDPCHU712012",20,0,0,120,0,0
"3861",2012-09-16,"UDP","dawn","UDPCHU1192012",10,0,0,0,0,0
"3862",2012-09-16,"UDP","dawn","UDPCHU902012",12,0,0,96,0,0
"3863",2012-09-16,"UDP","dawn","UDPCHU862012",20,0,0,96,0,0
"3864",2012-09-16,"UDP","dawn","UDPCHU972012",12,0,0,72,0,0
"3865",2012-09-16,"UDP","dawn","UDPCHU1022012",42,0,0,72,0,0
"3866",2012-09-16,"UDP","dawn","UDPCHU932012",19,0,0,96,0,0
"3867",2012-09-16,"UDP","dawn","UDPCHU852012",15,0,0,96,0,0
"3868",2012-09-16,"UDP","dawn","UDPCHU962012",17,0,0,72,0,0
"3869",2012-09-16,"UDP","dawn","UDPCHU1062012",15,0,0,48,0,0
"3870",2012-09-16,"UDP","dawn","UDPCHU762012",14,0,0,120,0,0
"3871",2012-09-16,"UDP","dawn","UDPCHU1072012",25,0,0,48,0,0
"3872",2012-09-16,"UDP","dawn","UDPCHU872012",21,0,0,96,0,0
"3873",2012-09-16,"UDP","dawn","UDPCHU74A2012",16,0,0,120,0,0
"3874",2012-09-16,"UDP","dawn","UDPCHU1162012",23,0,0,24,0,0
"3875",2012-09-16,"UDP","dawn","UDPCHU1032012",30,0,0,72,0,0
"3876",2012-09-16,"UDP","dawn","UDPCHU842012",34,0,0,96,0,0
"3877",2012-09-16,"UDP","dawn","UDPCHU792012",14,0,0,120,0,0
"3878",2012-09-16,"UDP","dawn","UDPCHU1152012",24,0,0,24,0,0
"3879",2012-09-16,"UDP","dawn","UDPCHU952012",13,0,0,72,0,0
"3880",2012-09-16,"UDP","dawn","UDPCHU982012",21,0,0,72,0,0
"3881",2012-09-16,"UDP","dawn","UDPCHU1052012",18,0,0,72,0,0
"3882",2012-09-16,"UDP","dawn","UDPCHU832012",44,0,0,96,0,0
"3883",2012-09-16,"UDP","dawn","UDPCHU1212012",57,0,0,0,0,0
"3884",2012-09-16,"UDP","dawn","UDPCHU802012",16,0,0,120,0,0
"3885",2012-09-16,"UDP","dawn","UDPCHU74B2012",10,0,0,120,0,0
"3886",2012-09-16,"UDP","dawn","UDPCHU1202012",21,0,0,0,0,0
"3887",2012-09-16,"UDP","dawn","UDPCHU812012",17,0,0,96,0,0
"3888",2012-09-16,"UDP","dawn","UDPCHU772012",12,0,0,120,0,0
"3889",2012-09-16,"UDP","dawn","UDPCHU1102012",20,0,0,48,0,0
"3890",2012-09-16,"UDP","dawn","UDPCHU702012",17,0,0,120,0,0
"3891",2012-09-16,"UDP","dawn","UDPCHU1222012",21,0,0,0,0,0
"3892",2012-09-16,"UDP","dawn","UDPCHU992012",20,0,0,72,0,0
"3893",2012-09-16,"UDP","dawn","UDPCHU752012",19,0,0,120,0,0
"3894",2012-09-16,"UDP","dawn","UDPCHU822012",53,0,0,96,0,0
"3895",2012-09-16,"UDP","dawn","UDPCHU942012",28,0,0,96,0,0
"3896",2012-09-16,"UDP","dawn","UDPCHU1092012",16,0,0,48,0,0
"3897",2012-09-16,"UDP","dawn","UDPCHU882012",19,0,0,96,0,0
"3898",2012-09-16,"UDP","dawn","UDPCHU1002012",15,0,0,72,0,0
"3899",2012-09-16,"UDP","dawn","UDPCHU892012",13,0,0,96,0,0
"3900",2012-09-16,"UDP","dawn","UDPCHU1112012",16,0,0,48,0,0
"3901",2012-09-16,"UDP","dawn","UDPCHU1042012",43,0,0,72,0,0
"3902",2012-09-16,"UDP","dusk","UDPCHU1072012",25,0,0,60,0,0
"3903",2012-09-16,"UDP","dusk","UDPCHU1062012",15,0,0,60,0,0
"3904",2012-09-16,"UDP","dusk","UDPCHU812012",17,0,0,108,0,0
"3905",2012-09-16,"UDP","dusk","UDPCHU952012",13,0,0,84,0,0
"3906",2012-09-16,"UDP","dusk","UDPCHU842012",34,0,0,108,0,0
"3907",2012-09-16,"UDP","dusk","UDPCHU852012",15,0,0,108,0,0
"3908",2012-09-16,"UDP","dusk","UDPCHU1152012",24,0,0,36,0,0
"3909",2012-09-16,"UDP","dusk","UDPCHU992012",20,0,0,84,0,0
"3910",2012-09-16,"UDP","dusk","UDPCHU862012",20,0,0,108,0,0
"3911",2012-09-16,"UDP","dusk","UDPCHU822012",53,0,0,108,0,0
"3912",2012-09-16,"UDP","dusk","UDPCHU962012",17,0,0,84,0,0
"3913",2012-09-16,"UDP","dusk","UDPCHU1092012",16,0,0,60,0,0
"3914",2012-09-16,"UDP","dusk","UDPCHU1012012",12,0,0,84,0,0
"3915",2012-09-16,"UDP","dusk","UDPCHU1162012",23,0,0,36,0,0
"3916",2012-09-16,"UDP","dusk","UDPCHU1002012",15,0,0,84,0,0
"3917",2012-09-16,"UDP","dusk","UDPCHU1202012",21,0,0,12,0,0
"3918",2012-09-16,"UDP","dusk","UDPCHU832012",44,0,0,108,0,0
"3919",2012-09-16,"UDP","dusk","UDPCHU1192012",10,0,0,12,0,0
"3920",2012-09-16,"UDP","dusk","UDPCHU1102012",20,0,0,60,0,0
"3921",2012-09-16,"UDP","dusk","UDPCHU872012",21,0,0,108,0,0
"3922",2012-09-16,"UDP","dusk","UDPCHU1222012",21,0,0,12,0,0
"3923",2012-09-16,"UDP","dusk","UDPCHU972012",12,0,0,84,0,0
"3924",2012-09-16,"UDP","dusk","UDPCHU1212012",57,0,0,12,0,0
"3925",2012-09-16,"UDP","dusk","UDPCHU1022012",42,0,0,84,0,0
"3926",2012-09-16,"UDP","dusk","UDPCHU922012",30,0,0,108,0,0
"3927",2012-09-16,"UDP","dusk","UDPCHU1182012",18,0,0,12,0,0
"3928",2012-09-16,"UDP","dusk","UDPCHU902012",12,0,0,108,0,0
"3929",2012-09-16,"UDP","dusk","UDPCHU932012",19,0,0,108,0,0
"3930",2012-09-16,"UDP","dusk","UDPCHU1112012",16,0,0,60,0,0
"3931",2012-09-16,"UDP","dusk","UDPCHU942012",28,0,0,108,0,0
"3932",2012-09-16,"UDP","dusk","UDPCHU882012",19,0,0,108,0,0
"3933",2012-09-16,"UDP","dusk","UDPCHU1052012",18,0,0,84,0,0
"3934",2012-09-16,"UDP","dusk","UDPCHU982012",21,0,0,84,0,0
"3935",2012-09-16,"UDP","dusk","UDPCHU892012",13,0,0,108,0,0
"3936",2012-09-16,"UDP","dusk","UDPCHU1032012",30,0,0,84,0,0
"3937",2012-09-16,"UDP","dusk","UDPCHU1042012",43,0,0,84,0,0
"3938",2012-09-17,"LDP","dawn","LDPCHL342012",56,68,68,24,75,75
"3939",2012-09-17,"LDP","dawn","LDPCHL312012",30,53,53,120,75,75
"3940",2012-09-17,"LDP","dawn","LDPCHL332012",18,59,59,96,75,75
"3941",2012-09-17,"LDP","dawn","LDPCHL322012",56,53,53,120,75,75
"3942",2012-09-17,"LDP","dusk","LDPCHL332012",18,59,59,108,80,80
"3943",2012-09-17,"LDP","dusk","LDPCHL342012",56,68,68,36,80,80
"3944",2012-09-17,"UDP","dawn","UDPCHU902012",12,0,0,120,0,0
"3945",2012-09-17,"UDP","dawn","UDPCHU1162012",23,0,0,48,0,0
"3946",2012-09-17,"UDP","dawn","UDPCHU922012",30,0,0,120,0,0
"3947",2012-09-17,"UDP","dawn","UDPCHU882012",19,0,0,120,0,0
"3948",2012-09-17,"UDP","dawn","UDPCHU952012",13,0,0,96,0,0
"3949",2012-09-17,"UDP","dawn","UDPCHU1152012",24,0,0,48,0,0
"3950",2012-09-17,"UDP","dawn","UDPCHU892012",13,0,0,120,0,0
"3951",2012-09-17,"UDP","dawn","UDPCHU1402012",26,0,0,0,0,0
"3952",2012-09-17,"UDP","dawn","UDPCHU992012",20,0,0,96,0,0
"3953",2012-09-17,"UDP","dawn","UDPCHU852012",15,0,0,120,0,0
"3954",2012-09-17,"UDP","dawn","UDPCHU872012",21,0,0,120,0,0
"3955",2012-09-17,"UDP","dawn","UDPCHU832012",44,0,0,120,0,0
"3956",2012-09-17,"UDP","dawn","UDPCHU862012",20,0,0,120,0,0
"3957",2012-09-17,"UDP","dawn","UDPCHU932012",19,0,0,120,0,0
"3958",2012-09-17,"UDP","dawn","UDPCHU1412012",10,0,0,0,0,0
"3959",2012-09-17,"UDP","dawn","UDPCHU962012",17,0,0,96,0,0
"3960",2012-09-17,"UDP","dawn","UDPCHU812012",17,0,0,120,0,0
"3961",2012-09-17,"UDP","dawn","UDPCHU1342012",8,0,0,0,0,0
"3962",2012-09-17,"UDP","dawn","UDPCHU1452012",47,0,0,0,0,0
"3963",2012-09-17,"UDP","dawn","UDPCHU1002012",15,0,0,96,0,0
"3964",2012-09-17,"UDP","dawn","UDPCHU1442012",37,0,0,0,0,0
"3965",2012-09-17,"UDP","dawn","UDPCHU1382012",25,0,0,0,0,0
"3966",2012-09-17,"UDP","dawn","UDPCHU842012",34,0,0,120,0,0
"3967",2012-09-17,"UDP","dawn","UDPCHU982012",21,0,0,96,0,0
"3968",2012-09-17,"UDP","dawn","UDPCHU942012",28,0,0,120,0,0
"3969",2012-09-17,"UDP","dawn","UDPCHU1422012",13,0,0,0,0,0
"3970",2012-09-17,"UDP","dawn","UDPCHU972012",12,0,0,96,0,0
"3971",2012-09-17,"UDP","dawn","UDPCHU822012",53,0,0,120,0,0
"3972",2012-09-17,"UDP","dawn","UDPCHU1352012",29,0,0,0,0,0
"3973",2012-09-17,"UDP","dawn","UDPCHU1462012",17,0,0,0,0,0
"3974",2012-09-17,"UDP","dawn","UDPCHU1012012",12,0,0,96,0,0
"3975",2012-09-17,"UDP","dawn","UDPCHU1242012",16,0,0,0,0,0
"3976",2012-09-17,"UDP","dawn","UDPCHU1392012",30,0,0,0,0,0
"3977",2012-09-17,"UDP","dawn","UDPCHU1232012",34,0,0,0,0,0
"3978",2012-09-17,"UDP","dawn","UDPCHU1052012",18,0,0,96,0,0
"3979",2012-09-17,"UDP","dawn","UDPCHU1322012",13,0,0,0,0,0
"3980",2012-09-17,"UDP","dawn","UDPCHU1432012",31,0,0,0,0,0
"3981",2012-09-17,"UDP","dawn","UDPCHU1542012",16,0,0,0,0,0
"3982",2012-09-17,"UDP","dawn","UDPCHU1482012",40,0,0,0,0,0
"3983",2012-09-17,"UDP","dawn","UDPCHU1362012",38,0,0,0,0,0
"3984",2012-09-17,"UDP","dawn","UDPCHU1472012",27,0,0,0,0,0
"3985",2012-09-17,"UDP","dawn","UDPCHU1022012",42,0,0,96,0,0
"3986",2012-09-17,"UDP","dawn","UDPCHU1252012",13,0,0,0,0,0
"3987",2012-09-17,"UDP","dawn","UDPCHU1062012",15,0,0,72,0,0
"3988",2012-09-17,"UDP","dawn","UDPCHU1512012",11,0,0,0,0,0
"3989",2012-09-17,"UDP","dawn","UDPCHU1192012",10,0,0,24,0,0
"3990",2012-09-17,"UDP","dawn","UDPCHU1332012",11,0,0,0,0,0
"3991",2012-09-17,"UDP","dawn","UDPCHU1112012",16,0,0,72,0,0
"3992",2012-09-17,"UDP","dawn","UDPCHU1552012",12,0,0,0,0,0
"3993",2012-09-17,"UDP","dawn","UDPCHU1492012",15,0,0,0,0,0
"3994",2012-09-17,"UDP","dawn","UDPCHU1372012",33,0,0,0,0,0
"3995",2012-09-17,"UDP","dawn","UDPCHU1272012",33,0,0,0,0,0
"3996",2012-09-17,"UDP","dawn","UDPCHU1032012",30,0,0,96,0,0
"3997",2012-09-17,"UDP","dawn","UDPCHU1262012",4,0,0,0,0,0
"3998",2012-09-17,"UDP","dawn","UDPCHU1072012",25,0,0,72,0,0
"3999",2012-09-17,"UDP","dawn","UDPCHU1522012",17,0,0,0,0,0
"4000",2012-09-17,"UDP","dawn","UDPCHU1202012",21,0,0,24,0,0
"4001",2012-09-17,"UDP","dawn","UDPCHU1302012",14,0,0,0,0,0
"4002",2012-09-17,"UDP","dawn","UDPCHU1282012",17,0,0,0,0,0
"4003",2012-09-17,"UDP","dawn","UDPCHU1562012",22,0,0,0,0,0
"4004",2012-09-17,"UDP","dawn","UDPCHU1502012",21,0,0,0,0,0
"4005",2012-09-17,"UDP","dawn","UDPCHU1182012",18,0,0,24,0,0
"4006",2012-09-17,"UDP","dawn","UDPCHU1532012",17,0,0,0,0,0
"4007",2012-09-17,"UDP","dawn","UDPCHU1042012",43,0,0,96,0,0
"4008",2012-09-17,"UDP","dawn","UDPCHU1602012",18,0,0,0,0,0
"4009",2012-09-17,"UDP","dawn","UDPCHU1092012",16,0,0,72,0,0
"4010",2012-09-17,"UDP","dawn","UDPCHU1572012",35,0,0,0,0,0
"4011",2012-09-17,"UDP","dawn","UDPCHU1212012",57,0,0,24,0,0
"4012",2012-09-17,"UDP","dawn","UDPCHU1312012",11,0,0,0,0,0
"4013",2012-09-17,"UDP","dawn","UDPCHU1292012",14,0,0,0,0,0
"4014",2012-09-17,"UDP","dawn","UDPCHU1222012",21,0,0,24,0,0
"4015",2012-09-17,"UDP","dawn","UDPCHU1592012",26,0,0,0,0,0
"4016",2012-09-17,"UDP","dawn","UDPCHU1102012",20,0,0,72,0,0
"4017",2012-09-17,"UDP","dawn","UDPCHU1582012",17,0,0,0,0,0
"4018",2012-09-17,"UDP","dusk","UDPCHU1012012",12,0,0,108,0,0
"4019",2012-09-17,"UDP","dusk","UDPCHU1242012",16,0,0,12,0,0
"4020",2012-09-17,"UDP","dusk","UDPCHU962012",17,0,0,108,0,0
"4021",2012-09-17,"UDP","dusk","UDPCHU1252012",13,0,0,12,0,0
"4022",2012-09-17,"UDP","dusk","UDPCHU972012",12,0,0,108,0,0
"4023",2012-09-17,"UDP","dusk","UDPCHU952012",13,0,0,108,0,0
"4024",2012-09-17,"UDP","dusk","UDPCHU1022012",42,0,0,108,0,0
"4025",2012-09-17,"UDP","dusk","UDPCHU1232012",34,0,0,12,0,0
"4026",2012-09-17,"UDP","dusk","UDPCHU1062012",15,0,0,84,0,0
"4027",2012-09-17,"UDP","dusk","UDPCHU1512012",11,0,0,12,0,0
"4028",2012-09-17,"UDP","dusk","UDPCHU1002012",15,0,0,108,0,0
"4029",2012-09-17,"UDP","dusk","UDPCHU982012",21,0,0,108,0,0
"4030",2012-09-17,"UDP","dusk","UDPCHU992012",20,0,0,108,0,0
"4031",2012-09-17,"UDP","dusk","UDPCHU1032012",30,0,0,108,0,0
"4032",2012-09-17,"UDP","dusk","UDPCHU1262012",4,0,0,12,0,0
"4033",2012-09-17,"UDP","dusk","UDPCHU1072012",25,0,0,84,0,0
"4034",2012-09-17,"UDP","dusk","UDPCHU1482012",40,0,0,12,0,0
"4035",2012-09-17,"UDP","dusk","UDPCHU1152012",24,0,0,60,0,0
"4036",2012-09-17,"UDP","dusk","UDPCHU1302012",14,0,0,12,0,0
"4037",2012-09-17,"UDP","dusk","UDPCHU1192012",10,0,0,36,0,0
"4038",2012-09-17,"UDP","dusk","UDPCHU1522012",17,0,0,12,0,0
"4039",2012-09-17,"UDP","dusk","UDPCHU1112012",16,0,0,84,0,0
"4040",2012-09-17,"UDP","dusk","UDPCHU1342012",8,0,0,12,0,0
"4041",2012-09-17,"UDP","dusk","UDPCHU1282012",17,0,0,12,0,0
"4042",2012-09-17,"UDP","dusk","UDPCHU1042012",43,0,0,108,0,0
"4043",2012-09-17,"UDP","dusk","UDPCHU1272012",33,0,0,12,0,0
"4044",2012-09-17,"UDP","dusk","UDPCHU1092012",16,0,0,84,0,0
"4045",2012-09-17,"UDP","dusk","UDPCHU1492012",15,0,0,12,0,0
"4046",2012-09-17,"UDP","dusk","UDPCHU1162012",23,0,0,60,0,0
"4047",2012-09-17,"UDP","dusk","UDPCHU1312012",11,0,0,12,0,0
"4048",2012-09-17,"UDP","dusk","UDPCHU1202012",21,0,0,36,0,0
"4049",2012-09-17,"UDP","dusk","UDPCHU1532012",17,0,0,12,0,0
"4050",2012-09-17,"UDP","dusk","UDPCHU1472012",27,0,0,12,0,0
"4051",2012-09-17,"UDP","dusk","UDPCHU1352012",29,0,0,12,0,0
"4052",2012-09-17,"UDP","dusk","UDPCHU1292012",14,0,0,12,0,0
"4053",2012-09-17,"UDP","dusk","UDPCHU1052012",18,0,0,108,0,0
"4054",2012-09-17,"UDP","dusk","UDPCHU1572012",35,0,0,12,0,0
"4055",2012-09-17,"UDP","dusk","UDPCHU1102012",20,0,0,84,0,0
"4056",2012-09-17,"UDP","dusk","UDPCHU1502012",21,0,0,12,0,0
"4057",2012-09-17,"UDP","dusk","UDPCHU1222012",21,0,0,36,0,0
"4058",2012-09-17,"UDP","dusk","UDPCHU1322012",13,0,0,12,0,0
"4059",2012-09-17,"UDP","dusk","UDPCHU1212012",57,0,0,36,0,0
"4060",2012-09-17,"UDP","dusk","UDPCHU1542012",16,0,0,12,0,0
"4061",2012-09-17,"UDP","dusk","UDPCHU1332012",11,0,0,12,0,0
"4062",2012-09-17,"UDP","dusk","UDPCHU1362012",38,0,0,12,0,0
"4063",2012-09-17,"UDP","dusk","UDPCHU1402012",26,0,0,12,0,0
"4064",2012-09-17,"UDP","dusk","UDPCHU1582012",17,0,0,12,0,0
"4065",2012-09-17,"UDP","dusk","UDPCHU1372012",33,0,0,12,0,0
"4066",2012-09-17,"UDP","dusk","UDPCHU1182012",18,0,0,36,0,0
"4067",2012-09-17,"UDP","dusk","UDPCHU1552012",12,0,0,12,0,0
"4068",2012-09-17,"UDP","dusk","UDPCHU1452012",47,0,0,12,0,0
"4069",2012-09-17,"UDP","dusk","UDPCHU1412012",10,0,0,12,0,0
"4070",2012-09-17,"UDP","dusk","UDPCHU1562012",22,0,0,12,0,0
"4071",2012-09-17,"UDP","dusk","UDPCHU1592012",26,0,0,12,0,0
"4072",2012-09-17,"UDP","dusk","UDPCHU1382012",25,0,0,12,0,0
"4073",2012-09-17,"UDP","dusk","UDPCHU1442012",37,0,0,12,0,0
"4074",2012-09-17,"UDP","dusk","UDPCHU1602012",18,0,0,12,0,0
"4075",2012-09-17,"UDP","dusk","UDPCHU1462012",17,0,0,12,0,0
"4076",2012-09-17,"UDP","dusk","UDPCHU1422012",13,0,0,12,0,0
"4077",2012-09-17,"UDP","dusk","UDPCHU1392012",30,0,0,12,0,0
"4078",2012-09-17,"UDP","dusk","UDPCHU1432012",31,0,0,12,0,0
"4079",2012-09-18,"LDP","dawn","LDPCHL352012",61,82,82,0,82,82
"4080",2012-09-18,"LDP","dawn","LDPCHL332012",18,59,59,120,82,82
"4081",2012-09-18,"LDP","dawn","LDPCHL362012",68,82,82,0,82,82
"4082",2012-09-18,"LDP","dawn","LDPCHL342012",56,68,68,48,82,82
"4083",2012-09-18,"LDP","dusk","LDPCHL342012",56,68,68,60,83,83
"4084",2012-09-18,"LDP","dusk","LDPCHL362012",68,82,82,12,83,83
"4085",2012-09-18,"LDP","dusk","LDPCHL352012",61,82,82,12,83,83
"4086",2012-09-18,"UDP","dawn","UDPCHU1822012",19,0,0,0,0,0
"4087",2012-09-18,"UDP","dawn","UDPCHU1782012",11,0,0,0,0,0
"4088",2012-09-18,"UDP","dawn","UDPCHU1832012",31,0,0,0,0,0
"4089",2012-09-18,"UDP","dawn","UDPCHU1802012",12,0,0,0,0,0
"4090",2012-09-18,"UDP","dawn","UDPCHU1072012",25,0,0,96,0,0
"4091",2012-09-18,"UDP","dawn","UDPCHU1152012",24,0,0,72,0,0
"4092",2012-09-18,"UDP","dawn","UDPCHU952012",13,0,0,120,0,0
"4093",2012-09-18,"UDP","dawn","UDPCHU1192012",10,0,0,48,0,0
"4094",2012-09-18,"UDP","dawn","UDPCHU1812012",19,0,0,0,0,0
"4095",2012-09-18,"UDP","dawn","UDPCHU1792012",7,0,0,0,0,0
"4096",2012-09-18,"UDP","dawn","UDPCHU1092012",16,0,0,96,0,0
"4097",2012-09-18,"UDP","dawn","UDPCHU972012",12,0,0,120,0,0
"4098",2012-09-18,"UDP","dawn","UDPCHU1842012",62,0,0,0,0,0
"4099",2012-09-18,"UDP","dawn","UDPCHU962012",17,0,0,120,0,0
"4100",2012-09-18,"UDP","dawn","UDPCHU1202012",21,0,0,48,0,0
"4101",2012-09-18,"UDP","dawn","UDPCHU1852012",14,0,0,0,0,0
"4102",2012-09-18,"UDP","dawn","UDPCHU1162012",23,0,0,72,0,0
"4103",2012-09-18,"UDP","dawn","UDPCHU1102012",20,0,0,96,0,0
"4104",2012-09-18,"UDP","dawn","UDPCHU1112012",16,0,0,96,0,0
"4105",2012-09-18,"UDP","dawn","UDPCHU1052012",18,0,0,120,0,0
"4106",2012-09-18,"UDP","dawn","UDPCHU1242012",16,0,0,24,0,0
"4107",2012-09-18,"UDP","dawn","UDPCHU1212012",57,0,0,48,0,0
"4108",2012-09-18,"UDP","dawn","UDPCHU982012",21,0,0,120,0,0
"4109",2012-09-18,"UDP","dawn","UDPCHU1252012",13,0,0,24,0,0
"4110",2012-09-18,"UDP","dawn","UDPCHU1062012",15,0,0,96,0,0
"4111",2012-09-18,"UDP","dawn","UDPCHU1752012",24,0,0,0,0,0
"4112",2012-09-18,"UDP","dawn","UDPCHU1022012",42,0,0,120,0,0
"4113",2012-09-18,"UDP","dawn","UDPCHU1232012",34,0,0,24,0,0
"4114",2012-09-18,"UDP","dawn","UDPCHU1182012",18,0,0,48,0,0
"4115",2012-09-18,"UDP","dawn","UDPCHU1512012",11,0,0,24,0,0
"4116",2012-09-18,"UDP","dawn","UDPCHU1692012",17,0,0,0,0,0
"4117",2012-09-18,"UDP","dawn","UDPCHU1742012",28,0,0,0,0,0
"4118",2012-09-18,"UDP","dawn","UDPCHU1222012",21,0,0,48,0,0
"4119",2012-09-18,"UDP","dawn","UDPCHU992012",20,0,0,120,0,0
"4120",2012-09-18,"UDP","dawn","UDPCHU1262012",4,0,0,24,0,0
"4121",2012-09-18,"UDP","dawn","UDPCHU1612012",33,0,0,0,0,0
"4122",2012-09-18,"UDP","dawn","UDPCHU1762012",11,0,0,0,0,0
"4123",2012-09-18,"UDP","dawn","UDPCHU1032012",30,0,0,120,0,0
"4124",2012-09-18,"UDP","dawn","UDPCHU1302012",14,0,0,24,0,0
"4125",2012-09-18,"UDP","dawn","UDPCHU1652012",12,0,0,0,0,0
"4126",2012-09-18,"UDP","dawn","UDPCHU1522012",17,0,0,24,0,0
